368659239272579073	WEATHER	bn:00006808n	http://babelnet.org/rdf/s00006808n	http://dbpedia.org/resource/Weather	BABELFY
368659239272579073	BULLETIN	bn:00013812n	http://babelnet.org/rdf/s00013812n		MCS
368659239272579073	No.	bn:00057820n	http://babelnet.org/rdf/s00057820n	http://dbpedia.org/resource/Ordinal_number	MCS
368659239272579073	No. 2	bn:03664906n	http://babelnet.org/rdf/s03664906n	http://dbpedia.org/resource/No._2_(band)	BABELFY
368659239272579073	Tropical	bn:00077685n	http://babelnet.org/rdf/s00077685n	http://dbpedia.org/resource/Tropics	BABELFY
368659239272579073	Tropical Cyclone	bn:00045282n	http://babelnet.org/rdf/s00045282n	http://dbpedia.org/resource/Tropical_cyclone	BABELFY
368659239272579073	Cyclone	bn:00024743n	http://babelnet.org/rdf/s00024743n	http://dbpedia.org/resource/Cyclone	BABELFY
368659239272579073	Alert	bn:00002587n	http://babelnet.org/rdf/s00002587n		MCS
368659239272579073	Tropical	bn:00077685n	http://babelnet.org/rdf/s00077685n	http://dbpedia.org/resource/Tropics	BABELFY
368659239272579073	Tropical Depression	bn:00045282n	http://babelnet.org/rdf/s00045282n	http://dbpedia.org/resource/Tropical_cyclone	BABELFY
368659239272579073	Depression	bn:00026407n	http://babelnet.org/rdf/s00026407n	http://dbpedia.org/resource/Low-pressure_area	BABELFY
368659239272579073	August	bn:00007140n	http://babelnet.org/rdf/s00007140n	http://dbpedia.org/resource/August	BABELFY
368679682322874371	Tropical	bn:00077685n	http://babelnet.org/rdf/s00077685n	http://dbpedia.org/resource/Tropics	BABELFY
368679682322874371	Tropical Depression	bn:00045282n	http://babelnet.org/rdf/s00045282n	http://dbpedia.org/resource/Tropical_cyclone	BABELFY
368679682322874371	Depression	bn:00026402n	http://babelnet.org/rdf/s00026402n	http://dbpedia.org/resource/Depression_(mood)	MCS
368679682322874371	east	bn:00101959a	http://babelnet.org/rdf/s00101959a		MCS
368679682322874371	east southeast	bn:00029491n	http://babelnet.org/rdf/s00029491n	http://dbpedia.org/resource/Points_of_the_compass	BABELFY
368679682322874371	southeast	bn:00069945n	http://babelnet.org/rdf/s00069945n	http://dbpedia.org/resource/Euclidean_group	MCS
368934792475054080	PAGASA	bn:14327513n	http://babelnet.org/rdf/s14327513n	http://dbpedia.org/resource/PAGASA	BABELFY
368934792475054080	east	bn:00101959a	http://babelnet.org/rdf/s00101959a		MCS
368934792475054080	monsoon	bn:00055772n	http://babelnet.org/rdf/s00055772n	http://dbpedia.org/resource/Monsoon	BABELFY
368934792475054080	bring	bn:00084059v	http://babelnet.org/rdf/s00084059v		MCS
368934792475054080	rain	bn:00066032n	http://babelnet.org/rdf/s00066032n	http://dbpedia.org/resource/Rain	BABELFY
368967734542864384	PAGASA	bn:14327513n	http://babelnet.org/rdf/s14327513n	http://dbpedia.org/resource/PAGASA	BABELFY
368967734542864384	pm	bn:00063133n	http://babelnet.org/rdf/s00063133n	http://dbpedia.org/resource/Prime_Minister_of_the_United_Kingdom	BABELFY
368967734542864384	YELLOW	bn:00081866n	http://babelnet.org/rdf/s00081866n	http://dbpedia.org/resource/Yellow	MCS
368967734542864384	advisory	bn:00001599n	http://babelnet.org/rdf/s00001599n		MCS
368967734542864384	Metro	bn:00053680n	http://babelnet.org/rdf/s00053680n	http://dbpedia.org/resource/Rapid_transit	BABELFY
