397781298577559552	Ariella	bn:03006816n	http://babelnet.org/rdf/s03006816n	http://dbpedia.org/resource/Ariella_(gastropod)	MCS
397781298577559552	Ariella Arida	bn:16233331n	http://babelnet.org/rdf/s16233331n	http://dbpedia.org/resource/Ariella_Arida	BABELFY
397781298577559552	swimwear	bn:00009013n	http://babelnet.org/rdf/s00009013n	http://dbpedia.org/resource/Swimsuit	BABELFY
397781298577559552	Miss	bn:00034453n	http://babelnet.org/rdf/s00034453n	http://dbpedia.org/resource/Girl	MCS
397781298577559552	Miss Universe	bn:00719032n	http://babelnet.org/rdf/s00719032n	http://dbpedia.org/resource/Miss_Universe	BABELFY
397781298577559552	Miss Universe 2013	bn:02949463n	http://babelnet.org/rdf/s02949463n	http://dbpedia.org/resource/Miss_Universe_2013	BABELFY
397781298577559552	Universe	bn:00022991n	http://babelnet.org/rdf/s00022991n	http://dbpedia.org/resource/Macrocosm_and_microcosm	BABELFY
397781298577559552	Preliminary	bn:00064147n	http://babelnet.org/rdf/s00064147n		BABELFY
397781298577559552	competition	bn:00021338n	http://babelnet.org/rdf/s00021338n	http://dbpedia.org/resource/Competition	BABELFY
397781298577559552	philippines	bn:00061966n	http://babelnet.org/rdf/s00061966n	http://dbpedia.org/resource/Philippines	BABELFY
397915554066857985	Tropical	bn:00077685n	http://babelnet.org/rdf/s00077685n	http://dbpedia.org/resource/Tropics	BABELFY
397915554066857985	Tropical storm	bn:00045282n	http://babelnet.org/rdf/s00045282n	http://dbpedia.org/resource/Tropical_cyclone	BABELFY
397915554066857985	storm	bn:00074458n	http://babelnet.org/rdf/s00074458n	http://dbpedia.org/resource/Storm	BABELFY
397915554066857985	intensifies	bn:00089807v	http://babelnet.org/rdf/s00089807v		MCS
397915554066857985	typhoon	bn:00078817n	http://babelnet.org/rdf/s00078817n	http://dbpedia.org/resource/Typhoon	BABELFY
397915554066857985	enter	bn:00085363v	http://babelnet.org/rdf/s00085363v		MCS
397915554066857985	PH	bn:00061855n	http://babelnet.org/rdf/s00061855n	http://dbpedia.org/resource/PH	MCS
397915554066857985	Thursday	bn:00076744n	http://babelnet.org/rdf/s00076744n	http://dbpedia.org/resource/Thursday	BABELFY
397915554066857985	Manila	bn:00015633n	http://babelnet.org/rdf/s00015633n	http://dbpedia.org/resource/Manila	BABELFY
397915554066857985	Manila Times	bn:02708867n	http://babelnet.org/rdf/s02708867n	http://dbpedia.org/resource/The_Manila_Times	BABELFY
397915554066857985	Times	bn:00019848n	http://babelnet.org/rdf/s00019848n		MCS
397915554066857985	Times Online	bn:03113174n	http://babelnet.org/rdf/s03113174n	http://dbpedia.org/resource/The_Times	BABELFY
397915554066857985	Online	bn:03149538n	http://babelnet.org/rdf/s03149538n	http://dbpedia.org/resource/Online_and_offline	MCS
398015038759247872	RT	bn:01678712n	http://babelnet.org/rdf/s01678712n	http://dbpedia.org/resource/Request_Tracker	BABELFY
398015038759247872	Advisory	bn:00001599n	http://babelnet.org/rdf/s00001599n		BABELFY
398015038759247872	Nov	bn:00058192n	http://babelnet.org/rdf/s00058192n	http://dbpedia.org/resource/November	BABELFY
398015038759247872	Nov 6	bn:01464707n	http://babelnet.org/rdf/s01464707n	http://dbpedia.org/resource/November_6	BABELFY
398015038759247872	entered	bn:00087662v	http://babelnet.org/rdf/s00087662v		BABELFY
398015038759247872	Area	bn:02655723n	http://babelnet.org/rdf/s02655723n	http://dbpedia.org/resource/Area_diaphanalis	BABELFY
398015038759247872	monitoring	bn:00090897v	http://babelnet.org/rdf/s00090897v		MCS
398015038759247872	advise	bn:00082415v	http://babelnet.org/rdf/s00082415v		MCS
398015038759247872	classes	bn:00016733n	http://babelnet.org/rdf/s00016733n		MCS
398036631057231872	entire	bn:00102279a	http://babelnet.org/rdf/s00102279a		MCS
398046118547685376	Hoping	bn:00089472v	http://babelnet.org/rdf/s00089472v		MCS
398046118547685376	class	bn:00016733n	http://babelnet.org/rdf/s00016733n		MCS
398046118547685376	tomorrow	bn:00077549n	http://babelnet.org/rdf/s00077549n		MCS
398062564447232000	Fruit	bn:00036686n	http://babelnet.org/rdf/s00036686n	http://dbpedia.org/resource/Fruit	MCS
398062564447232000	Bounty	bn:00012428n	http://babelnet.org/rdf/s00012428n	http://dbpedia.org/resource/Bounty_(reward)	MCS
398062564447232000	love	bn:00052121n	http://babelnet.org/rdf/s00052121n	http://dbpedia.org/resource/Love	BABELFY
398062564447232000	love flowers	bn:01943687n	http://babelnet.org/rdf/s01943687n	http://dbpedia.org/resource/Pseuderanthemum_variabile	BABELFY
398062564447232000	flowers	bn:00035378n	http://babelnet.org/rdf/s00035378n	http://dbpedia.org/resource/Flower	BABELFY
398062564447232000	gifts	bn:00040436n	http://babelnet.org/rdf/s00040436n	http://dbpedia.org/resource/Gift	BABELFY
398062564447232000	philippines	bn:00061966n	http://babelnet.org/rdf/s00061966n	http://dbpedia.org/resource/Philippines	BABELFY
398069539570606080	numbers	bn:00034394n	http://babelnet.org/rdf/s00034394n		MCS
398069539570606080	need	bn:00091028v	http://babelnet.org/rdf/s00091028v		MCS
398098136326864896	praying	bn:00091921v	http://babelnet.org/rdf/s00091921v		BABELFY
398098136326864896	safety	bn:00068799n	http://babelnet.org/rdf/s00068799n	http://dbpedia.org/resource/Safety	MCS
398098136326864896	people	bn:00061450n	http://babelnet.org/rdf/s00061450n	http://dbpedia.org/resource/People	BABELFY
398098136326864896	especially	bn:00115235r	http://babelnet.org/rdf/s00115235r		MCS
398098136326864896	affected	bn:00082426v	http://babelnet.org/rdf/s00082426v		MCS
398098136326864896	Typhoon	bn:00078817n	http://babelnet.org/rdf/s00078817n	http://dbpedia.org/resource/Typhoon	BABELFY
398098136326864896	Typhoon Yolanda	bn:15551443n	http://babelnet.org/rdf/s15551443n	http://dbpedia.org/resource/Typhoon_Haiyan	BABELFY
398106017432870912	PAGASA	bn:14327513n	http://babelnet.org/rdf/s14327513n	http://dbpedia.org/resource/PAGASA	BABELFY
398106017432870912	Typhoon	bn:00078817n	http://babelnet.org/rdf/s00078817n	http://dbpedia.org/resource/Typhoon	BABELFY
398106017432870912	Typhoon Yolanda	bn:15551443n	http://babelnet.org/rdf/s15551443n	http://dbpedia.org/resource/Typhoon_Haiyan	BABELFY
398106017432870912	km	bn:00049112n	http://babelnet.org/rdf/s00049112n	http://dbpedia.org/resource/Kilometre	BABELFY
398106017432870912	east	bn:00101959a	http://babelnet.org/rdf/s00101959a		BABELFY
398106017432870912	Hinatuan	bn:01441347n	http://babelnet.org/rdf/s01441347n	http://dbpedia.org/resource/Hinatuan,_Surigao_del_Sur	BABELFY
398106017432870912	Hinatuan, Surigao Del Sur	bn:01441347n	http://babelnet.org/rdf/s01441347n	http://dbpedia.org/resource/Hinatuan,_Surigao_del_Sur	BABELFY
398106017432870912	Surigao Del Sur	bn:02029044n	http://babelnet.org/rdf/s02029044n	http://dbpedia.org/resource/Surigao_del_Sur	BABELFY
398106017432870912	Del	bn:00736975n	http://babelnet.org/rdf/s00736975n	http://dbpedia.org/resource/Del	MCS
398106017432870912	Sur	bn:02658147n	http://babelnet.org/rdf/s02658147n	http://dbpedia.org/resource/Sur_(river)	BABELFY
398106017432870912	west	bn:00113808a	http://babelnet.org/rdf/s00113808a		BABELFY
398106017432870912	west northwest	bn:13711605a	http://babelnet.org/rdf/s13711605a		MCS
398106017432870912	northwest	bn:00116372r	http://babelnet.org/rdf/s00116372r		MCS
398128108798083072	Status	bn:00063703n	http://babelnet.org/rdf/s00063703n	http://dbpedia.org/resource/Status_(law)	MCS
398128108798083072	Status update	bn:00276369n	http://babelnet.org/rdf/s00276369n	http://dbpedia.org/resource/Microblogging	MCS
398128108798083072	update	bn:00095451v	http://babelnet.org/rdf/s00095451v		BABELFY
