301957856138235904	бойне	bn:06049986n	http://babelnet.org/rdf/s06049986n		MCS
301957856138235904	Торнадо	bn:00077667n	http://babelnet.org/rdf/s00077667n	http://dbpedia.org/resource/Tornado	MCS
302270059118735360	Метеорит	bn:00054602n	http://babelnet.org/rdf/s00054602n	http://dbpedia.org/resource/Meteorite	BABELFY
302270059118735360	летит	bn:00035205n	http://babelnet.org/rdf/s00035205n		MCS
302270059118735360	помощью	bn:00002155n	http://babelnet.org/rdf/s00002155n		MCS
302270059118735360	youtube	bn:02873520n	http://babelnet.org/rdf/s02873520n	http://dbpedia.org/resource/YouTube	BABELFY
302275532710617089	метеориты	bn:00054602n	http://babelnet.org/rdf/s00054602n	http://dbpedia.org/resource/Meteorite	MCS
302281039806607360	BREAKING	bn:00012900n	http://babelnet.org/rdf/s00012900n	http://dbpedia.org/resource/B-boying	MCS
302281039806607360	Explosions	bn:00011468n	http://babelnet.org/rdf/s00011468n	http://dbpedia.org/resource/Explosion	MCS
302281039806607360	region	bn:00060767n	http://babelnet.org/rdf/s00060767n		MCS
302281039806607360	reportedly	bn:00116829r	http://babelnet.org/rdf/s00116829r		MCS
302281039806607360	meteor shower	bn:00054600n	http://babelnet.org/rdf/s00054600n	http://dbpedia.org/resource/Meteor_shower	MCS
302281039806607360	shower	bn:00071324n	http://babelnet.org/rdf/s00071324n	http://dbpedia.org/resource/Shower	MCS
302281039806607360	sparked	bn:00082306v	http://babelnet.org/rdf/s00082306v		MCS
302281039806607360	panic	bn:00001793n	http://babelnet.org/rdf/s00001793n	http://dbpedia.org/resource/Panic	MCS
302281039806607360	major	bn:00106332a	http://babelnet.org/rdf/s00106332a		MCS
302281039806607360	major cities	bn:00673928n	http://babelnet.org/rdf/s00673928n	http://dbpedia.org/resource/World's_largest_cities	BABELFY
302281039806607360	cities	bn:03335997n	http://babelnet.org/rdf/s03335997n	http://dbpedia.org/resource/City	BABELFY
302288140771684352	всё	bn:00079141n	http://babelnet.org/rdf/s00079141n	http://dbpedia.org/resource/Universal_(metaphysics)	MCS
302288140771684352	интервью	bn:00047238n	http://babelnet.org/rdf/s00047238n	http://dbpedia.org/resource/Interview	MCS
302288140771684352	события	bn:05992595n	http://babelnet.org/rdf/s05992595n		MCS
302288140771684352	метеорит	bn:00054602n	http://babelnet.org/rdf/s00054602n	http://dbpedia.org/resource/Meteorite	BABELFY
302290653168168961	Let	bn:00005817n	http://babelnet.org/rdf/s00005817n	http://dbpedia.org/resource/Lashkar-e-Taiba	BABELFY
302290653168168961	see	bn:00093430v	http://babelnet.org/rdf/s00093430v		MCS
302290653168168961	Pope	bn:00010712n	http://babelnet.org/rdf/s00010712n	http://dbpedia.org/resource/Pope	MCS
302290653168168961	quit	bn:00084710v	http://babelnet.org/rdf/s00084710v		MCS
302290653168168961	dumped	bn:00085278v	http://babelnet.org/rdf/s00085278v		BABELFY
302290653168168961	meteor shower	bn:00054600n	http://babelnet.org/rdf/s00054600n	http://dbpedia.org/resource/Meteor_shower	MCS
302290653168168961	shower	bn:00071324n	http://babelnet.org/rdf/s00071324n	http://dbpedia.org/resource/Shower	MCS
302290653168168961	Russia	bn:00068622n	http://babelnet.org/rdf/s00068622n	http://dbpedia.org/resource/Russia	BABELFY
302290653168168961	expect	bn:00087853v	http://babelnet.org/rdf/s00087853v		BABELFY
302290653168168961	locusts	bn:00051807n	http://babelnet.org/rdf/s00051807n	http://dbpedia.org/resource/Locust	MCS
302292116988649473	RT	bn:03339564n	http://babelnet.org/rdf/s03339564n	http://dbpedia.org/resource/RT_(TV_network)	BABELFY
302292116988649473	YourAnonNews	bn:02689650n	http://babelnet.org/rdf/s02689650n	http://dbpedia.org/resource/Anonplus	BABELFY
302292116988649473	BREAKING	bn:01447562n	http://babelnet.org/rdf/s01447562n	http://dbpedia.org/resource/Vowel_breaking	MCS
302292116988649473	Footage	bn:00035702n	http://babelnet.org/rdf/s00035702n		MCS
302292116988649473	Meteorite	bn:00054602n	http://babelnet.org/rdf/s00054602n	http://dbpedia.org/resource/Meteorite	BABELFY
302292116988649473	Hitting	bn:00084236v	http://babelnet.org/rdf/s00084236v		BABELFY
302292116988649473	Chelyabinsk	bn:00018089n	http://babelnet.org/rdf/s00018089n	http://dbpedia.org/resource/Chelyabinsk	BABELFY
302292687409790976	RT	bn:03339564n	http://babelnet.org/rdf/s03339564n	http://dbpedia.org/resource/RT_(TV_network)	BABELFY
302292687409790976	Possible	bn:00063740n	http://babelnet.org/rdf/s00063740n		MCS
302292687409790976	meteor shower	bn:00054600n	http://babelnet.org/rdf/s00054600n	http://dbpedia.org/resource/Meteor_shower	MCS
302292687409790976	shower	bn:00071324n	http://babelnet.org/rdf/s00071324n	http://dbpedia.org/resource/Shower	MCS
302292687409790976	reported	bn:00092823v	http://babelnet.org/rdf/s00092823v		MCS
302292687409790976	eastern	bn:00101967a	http://babelnet.org/rdf/s00101967a		MCS
302292687409790976	Russia	bn:00068622n	http://babelnet.org/rdf/s00068622n	http://dbpedia.org/resource/Russia	BABELFY
302293593362690048	Dear	bn:00009819n	http://babelnet.org/rdf/s00009819n		MCS
302293593362690048	take care	bn:00094754v	http://babelnet.org/rdf/s00094754v		MCS
302293593362690048	care	bn:00002157n	http://babelnet.org/rdf/s00002157n		MCS
302293593362690048	Russia	bn:00068622n	http://babelnet.org/rdf/s00068622n	http://dbpedia.org/resource/Russia	BABELFY
302293593362690048	save	bn:00091983v	http://babelnet.org/rdf/s00091983v		BABELFY
302293593362690048	piece	bn:00062297n	http://babelnet.org/rdf/s00062297n		MCS
302295405335556096	long	bn:00116153r	http://babelnet.org/rdf/s00116153r		MCS
302295405335556096	Russian	bn:00068625n	http://babelnet.org/rdf/s00068625n	http://dbpedia.org/resource/Russian_language	BABELFY
302295405335556096	Russian Meteor	bn:14594295n	http://babelnet.org/rdf/s14594295n	http://dbpedia.org/resource/Chelyabinsk_meteor	BABELFY
302295405335556096	Meteor	bn:00054598n	http://babelnet.org/rdf/s00054598n	http://dbpedia.org/resource/Meteoroid	MCS
302295405335556096	parody	bn:00013998n	http://babelnet.org/rdf/s00013998n	http://dbpedia.org/resource/Pasquino	MCS
