243367657112481792	RT @latercera: Shoa publica horas estimadas para arribo a las costas chilenas de tsunami por terremoto 7,6º Richter en Costa Rica http:/ ... Hydrographic_and_Oceanographic_Service_of_the_Chilean_Navy make print time standard_time action arrival shore coast landform area Chilean disaster tsunami wave natural_disaster geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception communications_protocol HTTP Application_layer http://dbpedia.org/resource/Category:Chilean_Navy Hydrographic_and_Oceanographic_Service_of_the_Chilean_Navy http://dbpedia.org/ontology/Organisation http://dbpedia.org/resource/Hydrographic_and_Oceanographic_Service_of_the_Chilean_Navy http://dbpedia.org/resource/Category:National_hydrographic_offices http://dbpedia.org/resource/Hydrographic_and_Oceanographic_Service_of_the_Chilean_Navy http://dbpedia.org/resource/Standard_time Standard_time http://dbpedia.org/resource/Category:Time_scales http://dbpedia.org/ontology/Software http://dbpedia.org/resource/Standard_time http://dbpedia.org/resource/Category:Coastal_geography http://dbpedia.org/resource/Category:Oceanographical_terminology http://dbpedia.org/resource/Coast Coast http://dbpedia.org/ontology/Place http://dbpedia.org/resource/Category:Coastal_and_oceanic_landforms http://dbpedia.org/resource/Category:Coasts http://dbpedia.org/resource/Coast http://dbpedia.org/resource/Category:Earthquake_engineering http://dbpedia.org/resource/Category:Oceanographical_terminology http://dbpedia.org/resource/Category:Flood http://dbpedia.org/resource/Category:Natural_hazards Tsunami http://dbpedia.org/resource/Category:Risk_management http://dbpedia.org/resource/Category:Articles_containing_video_clips http://dbpedia.org/resource/Category:Physical_oceanography http://dbpedia.org/resource/Category:Tsunami http://dbpedia.org/resource/Category:Japanese_words_and_phrases http://dbpedia.org/resource/Tsunami http://dbpedia.org/resource/Category:Water_waves http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Forms_of_water http://dbpedia.org/ontology/TelevisionShow http://dbpedia.org/resource/Tsunami Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Category:Coastal_geography http://dbpedia.org/resource/Category:Oceanographical_terminology http://dbpedia.org/resource/Coast Coast http://dbpedia.org/ontology/Place http://dbpedia.org/resource/Category:Coastal_and_oceanic_landforms http://dbpedia.org/resource/Category:Coasts http://dbpedia.org/resource/Coast http://dbpedia.org/resource/Category:Countries_in_Central_America http://dbpedia.org/resource/Category:Member_states_of_the_United_Nations http://dbpedia.org/resource/Category:Costa_Rica http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/Location Costa_Rica http://dbpedia.org/resource/Category:Republics http://dbpedia.org/resource/Costa_Rica http://dbpedia.org/resource/Category:Countries_in_the_Caribbean http://dbpedia.org/resource/Category:Former_Spanish_colonies http://dbpedia.org/resource/Category:Spanish-speaking_countries_and_territories http://dbpedia.org/ontology/MusicalArtist http://dbpedia.org/resource/Category:1821_establishments_in_North_America http://schema.org/Place http://dbpedia.org/resource/Category:Liberal_democracies http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/resource/Category:States_and_territories_established_in_1821 http://schema.org/Country http://dbpedia.org/resource/Costa_Rica http://dbpedia.org/resource/Wealth Wealth http://dbpedia.org/resource/Category:Wealth http://dbpedia.org/resource/Wealth http://dbpedia.org/resource/Hypertext_Transfer_Protocol http://dbpedia.org/resource/Category:World_Wide_Web_Consortium_standards http://dbpedia.org/resource/Category:Application_layer_protocols http://dbpedia.org/resource/Category:Hypertext_Transfer_Protocol http://dbpedia.org/resource/Category:Internet_protocols Hypertext_Transfer_Protocol http://dbpedia.org/resource/Category:Network_protocols http://dbpedia.org/resource/Category:World_Wide_Web http://dbpedia.org/ontology/Software http://dbpedia.org/resource/Hypertext_Transfer_Protocol	10	3	0	141	23	0	1
332941863424233476	RT @ELDEBATE: Por si no te enteraste: 'El abrazo de la muerte' conmueve al mundo http://t.co/3H73gNj5bd #Fotografía #Bangladesh http://t.co… network RT_(TV_network) television_station autonomous_non-commercial_organization channel learn embrace hug touch website change death biology faith being property process_(computing) event_(philosophy) philosophy alter bear_on concern earth representation photograph work_of_art image Asian_country Bangladesh nation country http://dbpedia.org/resource/Category:Spanish-language_television_stations http://dbpedia.org/ontology/Organisation http://dbpedia.org/resource/Category:2005_establishments_in_Russia http://dbpedia.org/resource/Category:Television_channels_in_Flanders http://dbpedia.org/resource/Category:24-hour_television_news_channels_in_Russia http://dbpedia.org/ontology/Broadcaster http://dbpedia.org/ontology/Agent http://dbpedia.org/resource/Category:Foreign_television_channels_broadcasting_in_the_United_Kingdom http://dbpedia.org/resource/Category:Propaganda_organisations http://dbpedia.org/resource/Category:Television_channels_in_the_Netherlands RT_(TV_network) http://dbpedia.org/resource/Category:English-language_television_stations http://dbpedia.org/resource/RT_(TV_network) http://dbpedia.org/resource/Category:External_services_(broadcasting) http://dbpedia.org/resource/Category:Russian-language_television_stations http://dbpedia.org/resource/Category:Multilingual_news_services http://dbpedia.org/resource/Category:Articles_containing_video_clips http://dbpedia.org/resource/Category:Television_channels_in_Belgium http://dbpedia.org/resource/Russia http://dbpedia.org/resource/Category:24-hour_television_news_channels_in_Argentina http://dbpedia.org/resource/Category:RT http://schema.org/Organization http://dbpedia.org/resource/Category:Television_channels_and_stations_established_in_2005 http://schema.org/TelevisionStation http://dbpedia.org/resource/Category:State_media http://dbpedia.org/resource/Category:Internet_television_channels http://dbpedia.org/resource/Category:Russian_television_networks http://dbpedia.org/ontology/TelevisionStation http://dbpedia.org/resource/RT_(TV_network) http://dbpedia.org/resource/Category:Intimate_relationships Hug http://dbpedia.org/resource/Hug http://dbpedia.org/resource/Hug http://dbpedia.org/resource/Category:Death Death http://dbpedia.org/resource/Death http://dbpedia.org/resource/Category:Senescence http://dbpedia.org/resource/Category:Demography http://dbpedia.org/resource/Death http://dbpedia.org/resource/Photograph http://dbpedia.org/resource/Category:Photographs http://dbpedia.org/ontology/Work Photograph http://dbpedia.org/resource/Category:Photography http://dbpedia.org/resource/Category:Art_media http://dbpedia.org/resource/Photograph http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/Location http://dbpedia.org/resource/Category:States_and_territories_disestablished_in_1971 http://dbpedia.org/resource/Category:Former_exclaves East_Pakistan http://dbpedia.org/resource/Category:History_of_Bangladesh http://dbpedia.org/resource/Category:Former_republics http://dbpedia.org/resource/Category:Articles_containing_video_clips http://dbpedia.org/resource/Category:Former_subdivisions_of_Pakistan http://dbpedia.org/resource/Category:History_of_Pakistan Pakistan^^http://www.w3.org/1999/02/22-rdf-syntax-ns#langString http://schema.org/Place http://dbpedia.org/resource/Category:States_and_territories_established_in_1955 http://dbpedia.org/resource/Category:Bangladesh_Liberation_War http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/resource/East_Pakistan http://schema.org/Country http://dbpedia.org/resource/Category:East_Pakistan http://dbpedia.org/resource/East_Pakistan	8	3	1	143	25	2	0
326399864885899264	Presentan cargos contra Tsarnaev. Será acusado como terrorista y podría enfrentar pena de muerte || http://t.co/QMBTml4w7y pleading charge accuse accuse radical terrorist be_able_to present social_control punishment justice Imposition corporal_punishment capital_punishment punishment homicide conviction argument change death biology faith being property process_(computing) event_(philosophy) philosophy Criminal_charge http://dbpedia.org/resource/Category:Criminal_procedure http://dbpedia.org/resource/Criminal_charge http://dbpedia.org/resource/Category:Documents http://dbpedia.org/resource/Criminal_charge Punishment http://dbpedia.org/resource/Category:Criminal_justice http://dbpedia.org/resource/Category:Social_philosophy http://dbpedia.org/resource/Category:Punishments http://dbpedia.org/resource/Punishment http://dbpedia.org/resource/Punishment http://dbpedia.org/resource/Category:Penology http://dbpedia.org/resource/Capital_punishment http://dbpedia.org/ontology/Organisation http://dbpedia.org/resource/Category:Ethically_disputed_judicial_practices http://dbpedia.org/resource/Category:Social_policy http://dbpedia.org/resource/Category:Law http://dbpedia.org/resource/Category:Capital_punishment Capital_punishment http://dbpedia.org/resource/Capital_punishment http://dbpedia.org/resource/Category:Death Death http://dbpedia.org/resource/Death http://dbpedia.org/resource/Category:Senescence http://dbpedia.org/resource/Category:Demography http://dbpedia.org/resource/Death	7	3	0	124	19	0	0
239548072206692352	RT @webarticulista: No es primera vez que Chávez tarda en aparecer. No es miedo, es el puro estilo castrista. Hacerse desear, rogar. #Amuay state nonbeing comprise instance time appear state nonbeing comprise emotion fear comprise pure property manner method_(computer_programming) utter wish request beg Fear http://dbpedia.org/resource/Category:Fear http://dbpedia.org/resource/Fear http://dbpedia.org/resource/Category:Emotions http://dbpedia.org/resource/Fear http://dbpedia.org/resource/Category:Poetics http://dbpedia.org/resource/Category:Fiction Mode_(literature) http://dbpedia.org/resource/Category:Literary_concepts http://dbpedia.org/resource/Category:Style_(fiction) http://dbpedia.org/resource/Category:Fiction-writing_mode http://dbpedia.org/resource/Mode_(literature) http://dbpedia.org/ontology/Software http://dbpedia.org/resource/Category:Narratology http://dbpedia.org/resource/Mode_(literature)	8	4	0	140	24	1	0
243010205917523968	RT @garciabanchs: Chávez no confió universidades más capacitadas para substituir a trabajadores botados #Amuay (O'Donnell http://t.co/TL ... believe rely establishment university Hochschule place location institution stand_in_for person worker http://dbpedia.org/ontology/University University http://dbpedia.org/resource/Category:Universities_and_colleges http://dbpedia.org/resource/Category:Youth http://dbpedia.org/resource/Category:Educational_stages http://dbpedia.org/resource/Category:Types_of_university_or_college http://dbpedia.org/resource/University http://dbpedia.org/resource/Category:Higher_education http://dbpedia.org/resource/University	8	2	0	143	22	1	0
239917229704089601	#Amuay QEPD... Buenas Noches! prayer requiescat greeting good_morning farewell farewell good_night period night http://dbpedia.org/resource/Category:Christian_terminology http://dbpedia.org/resource/Category:Modern_Latin_inscriptions Rest_in_peace http://dbpedia.org/resource/Category:Death_customs http://dbpedia.org/resource/Category:English-language_idioms http://dbpedia.org/resource/Rest_in_peace http://dbpedia.org/resource/Category:Latin_words_and_phrases http://dbpedia.org/resource/Rest_in_peace http://dbpedia.org/resource/Night Night http://dbpedia.org/resource/Category:Time_in_astronomy http://dbpedia.org/resource/Category:Night http://dbpedia.org/ontology/Country http://dbpedia.org/resource/Category:Parts_of_a_day http://dbpedia.org/resource/Night	5	0	0	29	4	1	1
243451207652343809	Subí un video a @YouTube http://t.co/sGUoNzKd 1/3 TERREMOTO 7,6 COSTA RICA - 5 DE SEPTIEMBRE 2012 - Re recording video analog_signal electronic_media technology Video_hosting_service YouTube website geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception month September Gregorian_calendar_month Ou_Nederlandse_maandname http://dbpedia.org/resource/Category:Display_technology http://dbpedia.org/ontology/Athlete http://dbpedia.org/resource/Category:Video_signal http://dbpedia.org/resource/Category:Video_formats http://dbpedia.org/resource/Category:High-definition_television http://dbpedia.org/resource/Video http://dbpedia.org/resource/Category:Digital_television http://dbpedia.org/resource/Category:Media_formats Video http://dbpedia.org/resource/Category:Television_terminology http://dbpedia.org/resource/Category:Video http://dbpedia.org/resource/Category:Film_and_video_technology http://dbpedia.org/resource/Category:History_of_television http://dbpedia.org/resource/Video http://dbpedia.org/ontology/Organisation http://dbpedia.org/resource/Category:Computer-related_introductions_in_2005 http://dbpedia.org/resource/Category:Multilingual_websites http://dbpedia.org/resource/Category:Android_(operating_system)_software http://dbpedia.org/resource/Category:Internet_properties_established_in_2005 http://dbpedia.org/ontology/Company http://dbpedia.org/resource/Category:YouTube http://dbpedia.org/resource/Category:Recommender_systems http://dbpedia.org/ontology/Agent http://dbpedia.org/resource/Category:2005_establishments_in_California http://dbpedia.org/resource/Category:American_websites http://dbpedia.org/resource/Category:IOS_software http://dbpedia.org/ontology/Website http://dbpedia.org/resource/Category:Companies_based_in_San_Mateo_County,_California http://dbpedia.org/resource/Category:Internet_companies_of_the_United_States http://dbpedia.org/resource/Category:Entertainment_websites http://dbpedia.org/resource/Category:Firefox_OS_software http://dbpedia.org/resource/Category:Video_on_demand_services http://dbpedia.org/resource/Category:Google_acquisitions YouTube http://dbpedia.org/resource/Category:Google_services http://dbpedia.org/resource/Category:Companies_established_in_2005 http://dbpedia.org/resource/YouTube http://schema.org/Organization http://dbpedia.org/resource/Category:Video_hosting http://dbpedia.org/resource/Category:Alphabet_Inc. http://dbpedia.org/resource/Category:Social_media http://dbpedia.org/resource/YouTube Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Category:Coastal_geography http://dbpedia.org/resource/Category:Oceanographical_terminology http://dbpedia.org/resource/Coast Coast http://dbpedia.org/ontology/Place http://dbpedia.org/resource/Category:Coastal_and_oceanic_landforms http://dbpedia.org/resource/Category:Coasts http://dbpedia.org/resource/Coast http://dbpedia.org/resource/Category:Countries_in_Central_America http://dbpedia.org/resource/Category:Member_states_of_the_United_Nations http://dbpedia.org/resource/Category:Costa_Rica http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/Location Costa_Rica http://dbpedia.org/resource/Category:Republics http://dbpedia.org/resource/Costa_Rica http://dbpedia.org/resource/Category:Countries_in_the_Caribbean http://dbpedia.org/resource/Category:Former_Spanish_colonies http://dbpedia.org/resource/Category:Spanish-speaking_countries_and_territories http://dbpedia.org/ontology/MusicalArtist http://dbpedia.org/resource/Category:1821_establishments_in_North_America http://schema.org/Place http://dbpedia.org/resource/Category:Liberal_democracies http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/resource/Category:States_and_territories_established_in_1821 http://schema.org/Country http://dbpedia.org/resource/Costa_Rica http://dbpedia.org/resource/Wealth Wealth http://dbpedia.org/resource/Category:Wealth http://dbpedia.org/resource/Wealth http://dbpedia.org/resource/Category:September September http://dbpedia.org/resource/Category:Months http://dbpedia.org/ontology/Holiday http://dbpedia.org/resource/September http://dbpedia.org/resource/September	7	0	0	103	21	0	1
240511449334706176	RT @VTVcanal8: IMAGEN - Misión Cumplida: Bomberos, voluntarios y profesionales que extinguieron el fuego en la refinería de Amuay http:/ ... representation image Artifact_(error) work mission defender firefighter profession laborer rescuer military_personnel volunteer title occupational_group profession occupation vocation blow_out happening fire industrial_plant refinery petroleum Complejo_Refinador_de_Amuay settlement Amuay http://dbpedia.org/ontology/ProgrammingLanguage http://dbpedia.org/resource/Category:Computer_graphics http://dbpedia.org/resource/Image http://dbpedia.org/resource/Category:Vision http://dbpedia.org/resource/Category:Digital_photography http://dbpedia.org/resource/Category:Graphic_design Image http://dbpedia.org/resource/Category:Photography http://dbpedia.org/resource/Image http://dbpedia.org/resource/Mission_(Christianity) Mission_(Christianity) http://dbpedia.org/resource/Mission_(Christianity) http://dbpedia.org/resource/Category:Firefighters http://dbpedia.org/resource/Category:Protective_service_occupations http://dbpedia.org/ontology/Person Firefighter http://dbpedia.org/resource/Firefighter http://dbpedia.org/resource/Firefighter http://dbpedia.org/resource/Volunteer_(Ulster_loyalist) http://dbpedia.org/resource/Category:Politics_of_Northern_Ireland http://dbpedia.org/resource/Category:Militant_unionism http://dbpedia.org/resource/Category:Ulster_Volunteer_Force http://dbpedia.org/resource/Category:Ulster_Defence_Association http://dbpedia.org/resource/Category:Loyalist_Volunteer_Force Volunteer_(Ulster_loyalist) http://dbpedia.org/resource/Category:Ulster_unionism http://dbpedia.org/resource/Category:The_Troubles_(Northern_Ireland) http://dbpedia.org/resource/Volunteer_(Ulster_loyalist) Profession http://dbpedia.org/resource/Profession http://dbpedia.org/resource/Category:Occupations http://dbpedia.org/resource/Category:Professional_studies http://dbpedia.org/resource/Profession http://dbpedia.org/ontology/ArchitecturalStructure http://dbpedia.org/resource/Category:Chemical_processes Refinery http://dbpedia.org/resource/Refinery http://dbpedia.org/resource/Refinery http://dbpedia.org/resource/Category:Populated_places_in_Falcón http://dbpedia.org/resource/Category:Ports_and_harbours_of_Venezuela http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/Location Amuay http://schema.org/Place http://dbpedia.org/resource/Amuay http://dbpedia.org/resource/Venezuela http://dbpedia.org/ontology/Settlement http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/resource/Amuay	12	1	1	142	21	0	1
332965968097734656	Tamerlan Tsarnaev fue enterrado en un cementerio musulmán de Virginia: Los restos de Tamerlan Tsarnaev, presun... http://t.co/iXIjooNR7s comprise lay bury land_site cemetery Place_of_worship place service Islamic part balance http://dbpedia.org/resource/Category:Cemeteries http://dbpedia.org/resource/Cemetery http://dbpedia.org/resource/Category:Death_customs Cemetery http://dbpedia.org/ontology/Settlement http://dbpedia.org/resource/Category:Planned_developments http://dbpedia.org/resource/Cemetery	8	1	0	137	21	0	0
266219601002647552	Nada mejor que empezar el dia con un #temblor #sismo ... better begin motion quiver geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake	6	1	0	56	10	2	0
